ID,TITLE_CLEAN,COMPANY_NAME,COMPANY_IS_STAFFING,occupation_group,role_family,posted_date,state,LOCATION,REMOTE_TYPE_NAME,MAX_EDULEVELS_NAME,MIN_EDULEVELS_NAME,min_years_experience,max_years_experience,salary_from_annual,salary_to_annual,salary_midpoint,ORIGINAL_PAY_PERIOD,SKILLS_NAME,SPECIALIZED_SKILLS_NAME,NAICS_2022_4,NAICS_2022_6_NAME
283143,Senior Analytics Engineer,Faire,,Data Scientists,Data Engineer,2026-05-12,California,"San, Francisco",Unknown,Bachelor's degree,Bachelor's degree,4.0,,196000.0,269500.0,232750.0,annual,"[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Operational Excellence"", ""Mental Health"", ""Data Pipelines"", ""Data Quality"", ""Data Engineering"", ""Data Storage"", ""Computer Science"", ""Data Warehousing""]","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Operational Excellence"", ""Mental Health"", ""Data Pipelines"", ""Data Quality"", ""Data Engineering"", ""Data Storage"", ""Computer Science"", ""Data Warehousing""]",5415,
283343,Business Analyst/Quality Analyst,Jobs via Dice,,Management Analysts,Business Analyst,2026-06-02,Michigan,"Lansing, MI",Hybrid,,High school diploma or equivalent,,1.0,72800.0,83200.0,78000.0,hourly,"[""User Acceptance Testing (UAT)"", ""Quality Assurance"", ""Azure DevOps"", ""Content Creation"", ""Project Management"", ""Business Requirements"", ""Regression Testing"", ""Business Transformation"", ""Artificial Intelligence"", ""JIRA""]","[""User Acceptance Testing (UAT)"", ""Azure DevOps"", ""Content Creation"", ""Project Management"", ""Business Requirements"", ""Regression Testing"", ""Business Transformation"", ""Artificial Intelligence"", ""JIRA""]",5415,
283456,Business Analyst only w2,Ampstek,,Management Analysts,Business Analyst,2026-06-02,Texas,"Irving, TX",On-site,High school diploma or equivalent,High school diploma or equivalent,,,,,,,"[""Root Cause Analysis"", ""ISO 20022"", ""Data Migration"", ""Financial Services"", ""Strategic Objectives"", ""Sprint Planning"", ""Quality Control"", ""Solution Design"", ""Business Requirements"", ""Risk Management""]","[""Root Cause Analysis"", ""ISO 20022"", ""Data Migration"", ""Financial Services"", ""Strategic Objectives"", ""Sprint Planning"", ""Solution Design"", ""Business Requirements"", ""Risk Management""]",5415,
283559,"Associate Engineer, Data Science",Jobgether,,Data Scientists,Data Scientist,2026-07-17,Unspecified,US,Unknown,High school diploma or equivalent,High school diploma or equivalent,,1.0,,,,,"[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Willingness To Learn"", ""Data Science"", ""Intelligent Systems"", ""Emerging Technologies"", ""Statistical Methods"", ""Machine Learning"", ""Analytical Thinking"", ""Computer Science""]","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Data Science"", ""Intelligent Systems"", ""Emerging Technologies"", ""Statistical Methods"", ""Machine Learning"", ""Computer Science""]",5415,
283665,Technical Senior Business Analyst - Tax Product Development,BDO USA Experienced Career Site,,Management Analysts,Business Analyst,2026-06-04,New York,"New York, NY, United States",Hybrid,Bachelor's degree,Bachelor's degree,,,80000.0,140000.0,110000.0,annual,"[""Business Analysis"", ""Technology Solutions"", ""Business Requirements"", ""Product Support"", ""Computer Science"", ""Project Planning"", ""Project Management"", ""Azure DevOps"", ""Business Intelligence"", ""Data Analysis""]","[""Business Analysis"", ""Technology Solutions"", ""Business Requirements"", ""Product Support"", ""Computer Science"", ""Project Planning"", ""Project Management"", ""Azure DevOps"", ""Business Intelligence"", ""Data Analysis""]",5415,
283918,"Data Scientist Associate – Product, Experience and Technology Analytics Team",JPMC Candidate Experience page,,Data Scientists,Data Scientist,2026-06-04,Texas,"Plano, TX, United States",Unknown,Master's degree,Bachelor's degree,,,,,,,"[""Software Development"", ""GitHub Copilot"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Business Intelligence"", ""Information Technology"", ""CI/CD"", ""Data Science"", ""Business Objectives""]","[""Software Development"", ""GitHub Copilot"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Business Intelligence"", ""CI/CD"", ""Data Science""]",5415,
283981,Data Analyst-Healthcare-need local to MI,Jobs via Dice,,Data Scientists,Data Analyst,2026-06-03,Michigan,"Detroit, MI",Hybrid,High school diploma or equivalent,High school diploma or equivalent,,1.0,,,,,"[""Microsoft Access"", ""Microsoft Excel"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Visual Basic For Applications"", ""Data Science"", ""Programming Languages"", ""Database Development"", ""Computer Science"", ""Coordinating""]","[""Microsoft Access"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Visual Basic For Applications"", ""Data Science"", ""Programming Languages"", ""Database Development"", ""Computer Science""]",5415,
284222,Senior Data Analyst,HCKD,,Business Intelligence Analysts,Data Analyst,2026-05-27,Unspecified,United States,Unknown,Master's degree,,2.0,,,,,,"[""Power BI"", ""Software Development"", ""SQL (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Databricks"", ""Python (Programming Language)"", ""Root Cause Analysis"", ""Data Governance"", ""System Integrity"", ""Business Intelligence""]","[""Power BI"", ""Software Development"", ""SQL (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Databricks"", ""Python (Programming Language)"", ""Root Cause Analysis"", ""Data Governance"", ""System Integrity"", ""Business Intelligence""]",5415,
284334,"Sr Data Scientist, Amazon Publisher Services",Amazon,,Data Scientists,Data Scientist,2026-06-15,Texas,"Austin, Texas",Unknown,High school diploma or equivalent,High school diploma or equivalent,,1.0,,,,,"[""Python (Programming Language)"", ""A/B Testing"", ""Supply And Demand"", ""Business Problems"", ""Machine Learning"", ""Decision Making"", ""Native Advertising"", ""Product Engineering"", ""Diving"", ""Simulations""]","[""Python (Programming Language)"", ""A/B Testing"", ""Supply And Demand"", ""Business Problems"", ""Machine Learning"", ""Native Advertising"", ""Product Engineering"", ""Diving"", ""Simulations""]",5415,
284868,Business Analyst,CareFirst BlueCross BlueShield,,Management Analysts,Business Analyst,2026-06-03,Maryland,"Baltimore, MD",Remote,Bachelor's degree,Bachelor's degree,3.0,,,,,,"[""Software Systems"", ""Software Development"", ""Microsoft Office"", ""Information Systems"", ""Business Requirements"", ""Requirements Management"", ""Requirements Analysis"", ""Design Reviews"", ""Acceptance Testing"", ""Business Systems""]","[""Software Systems"", ""Software Development"", ""Information Systems"", ""Business Requirements"", ""Requirements Management"", ""Requirements Analysis"", ""Design Reviews"", ""Acceptance Testing"", ""Business Systems""]",5415,
284962,Senior Business Analyst Reinsurance,Jobs via Dice,,Management Analysts,Business Analyst,2026-06-05,New Jersey,"Warren, NJ",Unknown,High school diploma or equivalent,High school diploma or equivalent,20.0,,,,,,"[""Portfolio Management"", ""Solution Design"", ""Functional Analysis"", ""Risk Modeling"", ""Data Ingestion"", ""Data Architecture"", ""Change Management"", ""Impact Assessment"", ""Regulatory Compliance"", ""Data Governance""]","[""Portfolio Management"", ""Solution Design"", ""Functional Analysis"", ""Risk Modeling"", ""Data Ingestion"", ""Data Architecture"", ""Change Management"", ""Impact Assessment"", ""Regulatory Compliance"", ""Data Governance""]",5415,
285337,"Software Development Engineer, Measurement, Ad Tech, and Data Science",Amazon,,Other,Data Scientist,2026-06-17,Texas,"Austin, Texas",Unknown,High school diploma or equivalent,High school diploma or equivalent,,1.0,,,,,"[""Software Development"", ""Agentic AI"", ""Artificial Intelligence"", ""Data Science"", ""Emerging Technologies"", ""Scalability""]","[""Software Development"", ""Agentic AI"", ""Artificial Intelligence"", ""Data Science"", ""Emerging Technologies"", ""Scalability""]",5415,
285428,"Lead Business Analyst Manager, Workforce Development Software",Career Team,,Management Analysts,Business Analyst,2026-05-23,Indiana,"Marion County, IN",Remote,High school diploma or equivalent,High school diploma or equivalent,2.0,,,,,,"[""Software Solutions"", ""Training And Development"", ""Workers' Compensation Claims"", ""Workforce Development"", ""Case Management"", ""Product Engineering"", ""Data Mapping"", ""Domain Knowledge"", ""Employee Benefits"", ""Benefits Administration""]","[""Software Solutions"", ""Workers' Compensation Claims"", ""Workforce Development"", ""Case Management"", ""Product Engineering"", ""Data Mapping"", ""Domain Knowledge"", ""Employee Benefits"", ""Benefits Administration""]",5415,
285869,Senior Data Scientist,Servicenow,,Data Scientists,Data Scientist,2026-07-10,California,"Mountain View, California",Remote,Doctoral or professional degree,,,,,,,,"[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Export Administration Regulations"", ""Data Modeling"", ""Computer Science"", ""Data Pipelines"", ""Technical Leadership"", ""Export Control"", ""Forecasting"", ""Mentorship""]","[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Export Administration Regulations"", ""Data Modeling"", ""Computer Science"", ""Data Pipelines"", ""Technical Leadership"", ""Export Control""]",5415,
285884,Data Scientist,Mountain Cat LLC,,Data Scientists,Data Scientist,2026-06-03,Virginia,"McLean, VA",Unknown,High school diploma or equivalent,High school diploma or equivalent,,1.0,,,,,"[""Statistical Software"", ""Apache Spark"", ""Python (Programming Language)"", ""PostgreSQL"", ""Foreign Language"", ""Data Science"", ""Cloud Computing"", ""Application Development"", ""Intelligence Agency"", ""Information Technology""]","[""Statistical Software"", ""Apache Spark"", ""Python (Programming Language)"", ""PostgreSQL"", ""Data Science"", ""Cloud Computing"", ""Application Development"", ""Intelligence Agency""]",5415,
286050,Senior Analytics Engineer,ClickHouse,,Data Scientists,Data Engineer,2026-05-27,California,"San, Francisco",Remote,High school diploma or equivalent,High school diploma or equivalent,,,195000.0,244000.0,219500.0,annual,"[""Python For Data Analysis"", ""SQL (Programming Language)"", ""Go-to-Market Strategy"", ""Business Logic"", ""Revenue Operations"", ""Analytics"", ""BigQuery"", ""Sales"", ""Automation""]","[""Python For Data Analysis"", ""SQL (Programming Language)"", ""Go-to-Market Strategy"", ""Business Logic"", ""Revenue Operations"", ""Analytics"", ""BigQuery"", ""Automation""]",5415,
286423,IT Business Analyst II,Space Coast Credit Union,,Management Analysts,Business Analyst,2026-06-05,Florida,"Brevard County, Florida, United States",Unknown,Bachelor's degree,,3.0,5.0,86720.0,91836.0,89278.0,annual,"[""Software Development"", ""Structured Analysis And Design"", ""Root Cause Analysis"", ""Business Requirements"", ""Acceptance Testing"", ""On-The-Job Training"", ""Business Process"", ""Business Analysis"", ""Release Management"", ""Problem Solving""]","[""Software Development"", ""Structured Analysis And Design"", ""Root Cause Analysis"", ""Business Requirements"", ""Acceptance Testing"", ""On-The-Job Training"", ""Business Process"", ""Business Analysis"", ""Release Management""]",5415,
286463,Data Science Software Engineer,The-Swift-Group,,Other,Data Scientist,2026-07-09,Unspecified,"Annapolis, Junction",Unknown,Bachelor's degree,Bachelor's degree,,,,,,,"[""Java (Programming Language)"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Linux"", ""Gitlab"", ""Exploratory Data Analysis"", ""Data Science"", ""Artificial Intelligence"", ""Machine Learning"", ""Model Building""]","[""Java (Programming Language)"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Linux"", ""Gitlab"", ""Exploratory Data Analysis"", ""Data Science"", ""Artificial Intelligence"", ""Machine Learning"", ""Model Building""]",5415,Computer Systems Design Services
286588,Senior Analytics Engineer,Rockstargames,,Data Scientists,Data Engineer,2026-05-29,New York,"New York, New York",Unknown,Bachelor's degree,Bachelor's degree,5.0,,,,,,"[""Software Development"", ""Github"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Databricks"", ""Root Cause Analysis"", ""Big Data"", ""Data Pipelines"", ""Machine Learning"", ""Data Infrastructure""]","[""Software Development"", ""Github"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Databricks"", ""Root Cause Analysis"", ""Big Data"", ""Data Pipelines"", ""Machine Learning"", ""Data Infrastructure""]",5415,
286650,Sr Data Scientist - Marketing Analytics,Becu,,Data Scientists,Data Scientist,2026-06-02,Washington,"Tukwila, WA",Remote,Doctoral or professional degree,,,,117200.0,143200.0,130200.0,annual,"[""Salesforce Marketing Cloud"", ""Power BI"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""A/B Testing"", ""Financial Institution"", ""Machine Learning"", ""Statistical Analysis"", ""Data Science""]","[""Salesforce Marketing Cloud"", ""Power BI"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""A/B Testing"", ""Financial Institution"", ""Machine Learning"", ""Statistical Analysis"", ""Data Science""]",5415,
286884,"Senior Director, Data & Business Intelligence",Brightly Software,,Data Scientists,Business Intelligence,2026-06-03,North Carolina,"Raleigh, NC",Unknown,Master's degree,,,,,,,,"[""Power BI"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Business Intelligence"", ""Data Strategy"", ""Apache Superset"", ""AI Innovation"", ""Data Analysis"", ""Team Leadership""]","[""Power BI"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Business Intelligence"", ""Data Strategy"", ""Apache Superset"", ""AI Innovation"", ""Data Analysis""]",5415,
287127,Business Analyst,Endava,,Management Analysts,Business Analyst,2026-06-01,Tennessee,Tennessee,Hybrid,Master's degree,Bachelor's degree,,1.0,,,,,"[""SCIM- System For Cross-Domain Identity Management"", ""Verbal Communication Skills"", ""Business Requirements"", ""Design Reviews"", ""Active Directory"", ""Problem Solving"", ""Analytical Skills"", ""Computer Science"", ""Information Technology"", ""Career Development""]","[""SCIM- System For Cross-Domain Identity Management"", ""Business Requirements"", ""Design Reviews"", ""Active Directory"", ""Computer Science"", ""Career Development""]",5415,
287243,Senior Data Analyst,Raisin,,Data Scientists,Data Analyst,2026-06-03,Utah,"Lehi, Utah, United States",Unknown,,High school diploma or equivalent,,,120000.0,140000.0,130000.0,annual,"[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Fraud Risk Management"", ""Customer Service"", ""Operational Efficiency"", ""Financial Services"", ""Feature Engineering"", ""Data Analysis"", ""Fraud Prevention"", ""Machine Learning""]","[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Fraud Risk Management"", ""Operational Efficiency"", ""Financial Services"", ""Feature Engineering"", ""Data Analysis"", ""Fraud Prevention"", ""Machine Learning""]",5415,
287287,Quantitative Research Data Analyst,University of Utah Health Research,,Other,Data Analyst,2026-05-30,Utah,"Salt Lake City, UT",Unknown,Master's degree,Bachelor's degree,,,,,,,"[""Statistical Software"", ""Stata"", ""Human Resource Management"", ""Quantitative Research"", ""Clinical Research"", ""Data Management"", ""Statistical Analysis"", ""Clinical Trials"", ""Statistical Methods"", ""Survival Analysis""]","[""Statistical Software"", ""Stata"", ""Human Resource Management"", ""Quantitative Research"", ""Clinical Research"", ""Data Management"", ""Statistical Analysis"", ""Clinical Trials"", ""Statistical Methods"", ""Survival Analysis""]",5415,
